"WINE_NUM","WINE_TITLE","WINENERY","WINE_GRAPES","WINE_REGIONS","WINE_ALLERGENS","WINETYPE","WINE_REGION","WINE_COUNTRY","WINE_PRICE","WINE_ALCOHOL","WINESTYLE","WINE_IMAGENAME"
809,"La Cueva del Contador Rioja2016","Bodega Contador (Benjam?n Romeo)","100% Tempranillo","Spain / Rioja","Contains sulfites","Red wine","Rioja","Spain",83926,14.5,"Spanish Rioja Red","10wFwSamRYKGQtFYTpJi5g_pb_x600.png"
810,"Prado Enea Gran Reserva1998","Muga","Tempranillo","Spain / Rioja","Contains sulfites","Red wine","Rioja","Spain",77009,,"Spanish Rioja Red","K1sV2MOLTfyVJxpmraJwTA_pb_x600.png"
811,"Reserva2016","Hacienda Monasterio","80% Tinto Fino, 20% Cabernet Sauvignon","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Red wine","Ribera del Duero","Spain",66899,15,"Spanish Ribera Del Duero Red","kEHhi4ToRlqzuK6PZ_6mmw_pb_x600.png"
812,"Selecci? Especial Vinyes Velles2015","Ferrer Bobet","100% Cari?ena","Spain / Catalunya / Priorat","Contains sulfites","Red wine","Priorat","Spain",179582,14.5,"Spanish Priorat Red","8SS5LcuySiSR3GF0HHmuRw_pb_x600.png"
813,"Regina Vides Ribera del Duero2015","Vi?a Sastre","100% Tempranillo","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Red wine","Ribera del Duero","Spain",96997,15,"Spanish Ribera Del Duero Red","NXSFSV_6T7i2VwZQs8CeUQ_pb_x600.png"
814,"Qu? Bonito Cacareaba Blanco2018","Bodega Contador (Benjam?n Romeo)","40% Garnacha Blanca, 34% Viura, 26% Malvasia","Spain / Rioja","Contains sulfites","White wine","Rioja","Spain",59593,14,"Spanish Rioja White","AXVbPoHmTOaFr_RiI7rlVw_pb_x600.png"
815,"Malbec2015","Rutini","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",68093,,"Argentinian Malbec","L4CrWmKxTaaALVwLGOQbqg_pb_x600.png"
816,"Tinto De La Casa Malbec2018","Mat?as Riccitelli","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",70000,14,"Argentinian Malbec","k-mmriipTkC0EH5fYW0ZXQ_pb_x600.png"
817,"Tinto De La Casa Malbec2017","Mat?as Riccitelli","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",70000,,"Argentinian Malbec","k-mmriipTkC0EH5fYW0ZXQ_pb_x600.png"
818,"The Party Malbec2018","Mat?as Riccitelli","Malbec","Argentina / Mendoza / Uco Valley","Contains sulfites","Red wine","Uco Valley","Argentina",50000,,"Argentinian Malbec","5iARHgsbQPa8rwD8GSWtuQ_pb_x600.png"
819,"Single Vineyard (Las Compuertas) Malbec2004","Terrazas de los Andes","Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",77009,,"Argentinian Malbec","PHjpy4aUT7-jEz3PT3Oy9w_pb_x600.png"
820,"Tinto De La Casa Malbec2019","Mat?as Riccitelli","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",70000,14,"Argentinian Malbec","k-mmriipTkC0EH5fYW0ZXQ_pb_x600.png"
821,"Malbec2013","Rutini","Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",68093,14,"Argentinian Malbec","L4CrWmKxTaaALVwLGOQbqg_pb_x600.png"
822,"The Party Malbec2017","Mat?as Riccitelli","Malbec","Argentina / Mendoza / Uco Valley","Contains sulfites","Red wine","Uco Valley","Argentina",50000,,"Argentinian Malbec","5iARHgsbQPa8rwD8GSWtuQ_pb_x600.png"
823,"Malbec2014","Luigi Bosca","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",43774,14,"Argentinian Malbec","F7zv69HZS9OHt0UPrc6GRQ_pb_x600.png"
824,"Signature Malbec2016","Susana Balbo","100% Malbec","Argentina / Mendoza / Lujan de Cuyo","Contains sulfites","Red wine","Lujan de Cuyo","Argentina",56744,13.9,"Argentinian Malbec","NxzUz8kyTNiXDT9jTBEbRw_pb_x600.png"
825,"The Party Malbec2019","Mat?as Riccitelli","100% Malbec","Argentina / Mendoza / Uco Valley","Contains sulfites","Red wine","Uco Valley","Argentina",50000,,"Argentinian Malbec","5iARHgsbQPa8rwD8GSWtuQ_pb_x600.png"
826,"Malbec2013","Luigi Bosca","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",43774,13,"Argentinian Malbec","F7zv69HZS9OHt0UPrc6GRQ_pb_x600.png"
827,"La Mascota Malbec2018","Mascota Vineyards","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",60000,,"Argentinian Malbec","Adnq2WY6SuK92kez7hUaVg_pb_x600.png"
828,"Signature Malbec2017","Susana Balbo","100% Malbec","Argentina / Mendoza / Lujan de Cuyo","Contains sulfites","Red wine","Lujan de Cuyo","Argentina",80000,14.5,"Argentinian Malbec","NxzUz8kyTNiXDT9jTBEbRw_pb_x600.png"
829,"Ultra Malbec2013","Kaiken","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",44584,,"Argentinian Malbec","8K8jo9GJRqa_1N9FzlkaNw_pb_x600.png"
830,"Punto Final Reserva Malbec2010","Renacer","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",50664,,"Argentinian Malbec","mJ9uq0yhT8uSOo9TZ1U_Pg_pb_x600.png"
831,"Tinto De La Casa Malbec2016","Mat?as Riccitelli","Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",70000,,"Argentinian Malbec","k-mmriipTkC0EH5fYW0ZXQ_pb_x600.png"
832,"Hey Malbec2011","Mat?as Riccitelli","Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",40000,,"Argentinian Malbec","nlk0XwZLTGWX2zEOC6hEjw_pb_x600.png"
833,"Hey Malbec2010","Mat?as Riccitelli","Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",40000,,"Argentinian Malbec","nlk0XwZLTGWX2zEOC6hEjw_pb_x600.png"
834,"Ultra Malbec2005","Kaiken","Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",36478,,"Argentinian Malbec","8K8jo9GJRqa_1N9FzlkaNw_pb_x600.png"
835,"Hey Malbec2018","Mat?as Riccitelli","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",40000,14,"Argentinian Malbec","nlk0XwZLTGWX2zEOC6hEjw_pb_x600.png"
836,"Hey Malbec2019","Mat?as Riccitelli","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",40000,14,"Argentinian Malbec","nlk0XwZLTGWX2zEOC6hEjw_pb_x600.png"
837,"Petite Fleur Malbec2014","Monteviejo","Malbec","Argentina / Mendoza / Uco Valley","Contains sulfites","Red wine","Uco Valley","Argentina",44584,,"Argentinian Malbec","2OT8CarmSxy9BVC87sV_bw_pb_x600.png"
838,"Reserva Malbec2005","Terrazas de los Andes","Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",38505,,"Argentinian Malbec","QYlq3ECtRh-5C8mNKzAFCg_pb_x600.png"
839,"Hey Malbec2016","Mat?as Riccitelli","100% Malbec","Argentina / Mendoza","Contains sulfites","Red wine","Mendoza","Argentina",40000,14.5,"Argentinian Malbec","nlk0XwZLTGWX2zEOC6hEjw_pb_x600.png"
840,"Estate Cabernet Sauvignon2017","Ridge Vineyards","100% Cabernet Sauvignon","United States / California / Central Coast / San Francisco Bay / Santa Cruz Mountains","Contains sulfites","Red wine","Santa Cruz Mountains","United States",93042,13.3,"Californian Cabernet Sauvignon","feAnWdN2Rq-pp3e7lVCJgg_pb_x600.png"
841,"Cabernet Sauvignon2017","Four Virtues","100% Cabernet Sauvignon","United States / California / Central Valley / Lodi","Contains sulfites","Red wine","Lodi","United States",70000,,"Californian Cabernet Sauvignon","D9T0mjeATpWyMgsaJqkNpA_pb_x600.png"
842,"Cabernet Sauvignon Aged in Bourbon Barrels2016","Robert Mondavi Private Selection","100% Cabernet Sauvignon","United States / California / Central Coast / Monterey County","Contains sulfites","Red wine","Monterey County","United States",40531,14.5,"Californian Cabernet Sauvignon","zzWVGMdcR4qPMvMpCWISSg_pb_x600.png"
843,"Cabernet Sauvignon2016","Four Virtues","100% Cabernet Sauvignon","United States / California / Central Valley / Lodi","Contains sulfites","Red wine","Lodi","United States",70000,13.9,"Californian Cabernet Sauvignon","D9T0mjeATpWyMgsaJqkNpA_pb_x600.png"
844,"Hilltop Cabernet Sauvignon2009","J. Lohr Vineyards & Wines","Cabernet Sauvignon","United States / California / Central Coast / San Luis Obispo County / Paso Robles","Contains sulfites","Red wine","Paso Robles","United States",52691,,"Californian Cabernet Sauvignon","8pYZ_c5yQ_Oy3I-wsKWHlg_pb_x600.png"
845,"Vintner's Reserve Cabernet Sauvignon2018","Kendall-Jackson","100% Cabernet Sauvignon","United States / California / North Coast / Sonoma County","Contains sulfites","Red wine","Sonoma County","United States",70000,13.5,"Californian Cabernet Sauvignon","JXylxwXCSRGvATddzM_qCQ_pb_x600.png"
846,"Cabernet Sauvignon2009","Forefront","Cabernet Sauvignon","United States / California","Contains sulfites","Red wine","California","United States",58770,,"Californian Cabernet Sauvignon","qaVMRvYZQkuRKpsMrDIEIg_pb_x600.png"
847,"Cabernet Sauvignon2010","Four Virtues","Cabernet Sauvignon","United States / California / Central Valley / Lodi","Contains sulfites","Red wine","Lodi","United States",70000,,"Californian Cabernet Sauvignon","D9T0mjeATpWyMgsaJqkNpA_pb_x600.png"
848,"Vintner's Reserve Cabernet Sauvignon2016","Kendall-Jackson","100% Cabernet Sauvignon","United States / California / North Coast / Sonoma County","Contains sulfites","Red wine","Sonoma County","United States",60797,13.5,"Californian Cabernet Sauvignon","JXylxwXCSRGvATddzM_qCQ_pb_x600.png"
849,"Vintner's Collection Cabernet Sauvignon2014","Sterling Vineyards","100% Cabernet Sauvignon","United States / California","Contains sulfites","Red wine","California","United States",36478,,"Californian Cabernet Sauvignon","KI-oTuVRROelEd_OQxtVEQ_pb_x600.png"
850,"Cabernet Sauvignon2017","Bonterra","100% Cabernet Sauvignon","United States / California","Contains sulfites","Red wine","California","United States",60000,13.9,"Californian Cabernet Sauvignon","8xpcqc4USwiCv0pO11o6HA_pb_x600.png"
851,"Diamond Collection Claret2004","Francis Ford Coppola Winery","Cabernet Sauvignon","United States / California / North Coast / Napa County / Napa Valley","Contains sulfites","Red wine","Napa Valley","United States",46611,,"Californian Cabernet Sauvignon","OsQ9TMiURkyfzqv6glbYwQ_pb_x600.png"
852,"Cabernet Sauvignon (CAB)2016","Avalon","100% Cabernet Sauvignon","United States / California","Contains sulfites","Red wine","California","United States",50000,13.5,"Californian Cabernet Sauvignon","JIv9cLmgQSGp0rS6VTQ-Ow_pb_x600.png"
853,"Valley Oaks Cabernet Sauvignon2016","Fetzer","100% Cabernet Sauvignon","United States / California","Contains sulfites, egg allergens, milk allergens","Red wine","California","United States",50000,13.5,"Californian Cabernet Sauvignon","Dxt0eG2tQlGOpHLIk44X6g_pb_x600.png"
854,"Valley Oaks Cabernet Sauvignon2017","Fetzer","100% Cabernet Sauvignon","United States / California","Contains sulfites, egg allergens","Red wine","California","United States",50000,13.5,"Californian Cabernet Sauvignon","Dxt0eG2tQlGOpHLIk44X6g_pb_x600.png"
855,"Cabernet Sauvignon2004","Robert Mondavi Private Selection","Cabernet Sauvignon","United States / California / Central Coast","Contains sulfites","Red wine","Central Coast","United States",36073,,"Californian Cabernet Sauvignon","t2J8GD31TkS2cq0wFpo90g_pb_x600.png"
856,"Vintner's Reserve Cabernet Sauvignon2006","Kendall-Jackson","Cabernet Sauvignon","United States / California / North Coast / Sonoma County","Contains sulfites","Red wine","Sonoma County","United States",42558,,"Californian Cabernet Sauvignon","JXylxwXCSRGvATddzM_qCQ_pb_x600.png"
857,"Valley Oaks Cabernet Sauvignon2007","Fetzer","Cabernet Sauvignon","United States / California","Contains sulfites","Red wine","California","United States",50000,,"Californian Cabernet Sauvignon","Dxt0eG2tQlGOpHLIk44X6g_pb_x600.png"
858,"Founders' Estate Cabernet Sauvignon2004","Beringer","100% Cabernet Sauvignon","United States / California","Contains sulfites","Red wine","California","United States",39923,13.5,"Californian Cabernet Sauvignon","wtXzcw41Saas1bl5-ehKtQ_pb_x600.png"
859,"Cabernet Sauvignon2012","Robert Mondavi Private Selection","100% Cabernet Sauvignon","United States / California / Central Coast","Contains sulfites","Red wine","Central Coast","United States",38505,13.5,"Californian Cabernet Sauvignon","t2J8GD31TkS2cq0wFpo90g_pb_x600.png"
860,"Valley Oaks Cabernet Sauvignon2015","Fetzer","100% Cabernet Sauvignon","United States / California","Contains sulfites","Red wine","California","United States",50000,13.5,"Californian Cabernet Sauvignon","Dxt0eG2tQlGOpHLIk44X6g_pb_x600.png"
861,"Cabernet Sauvignon (CAB)2017","Avalon","100% Cabernet Sauvignon","United States / California","Contains sulfites","Red wine","California","United States",50000,13.5,"Californian Cabernet Sauvignon","JIv9cLmgQSGp0rS6VTQ-Ow_pb_x600.png"
862,"Cabernet Sauvignon (CAB)2018","Avalon","100% Cabernet Sauvignon","United States / California","Contains sulfites","Red wine","California","United States",50000,13.5,"Californian Cabernet Sauvignon","JIv9cLmgQSGp0rS6VTQ-Ow_pb_x600.png"
863,"Valley Oaks Cabernet Sauvignon2012","Fetzer","100% Cabernet Sauvignon","United States / California","Contains sulfites","Red wine","California","United States",50000,,"Californian Cabernet Sauvignon","Dxt0eG2tQlGOpHLIk44X6g_pb_x600.png"
864,"Valley Oaks Cabernet Sauvignon2011","Fetzer","Cabernet Sauvignon","United States / California","Contains sulfites","Red wine","California","United States",50000,,"Californian Cabernet Sauvignon","Dxt0eG2tQlGOpHLIk44X6g_pb_x600.png"
865,"Confronto2014","Collefrisio","Montepulciano, Primitivo","Italy / Abruzzo","Contains sulfites","Red wine","Abruzzo","Italy",79441,,"Central Italy Red","71CYqzF5SaGYzU8-UIn9xA_pb_x600.png"
866,"Rosso Conero Piancarda2015","Garofoli","100% Montepulciano","Italy / Marche / Rosso Conero","Contains sulfites","Red wine","Rosso Conero","Italy",36073,14,"Central Italy Red","MPqsYS1eQfy9cFJrzwfa8g_pb_x600.png"
867,"Terre Aquilane Castello Di Semivicoli Rosso2011","Masciarelli","Cabernet Sauvignon, Merlot","Italy / Abruzzo","Contains sulfites","Red wine","Abruzzo","Italy",54717,,"Central Italy Red","YELpMT4fSJux4x1RYmZybQ_pb_x600.png"
868,"Cuv?e N Vi?as Viejas2015","Casa Castillo","100% Monastrell","Spain / Murcia / Jumilla","Contains sulfites","Red wine","Jumilla","Spain",97869,15.5,"Spanish Red","MnhaTMSzStCTUkIX44yspA_pb_x600.png"
869,"Emeritvs (Emeritus)2013","Marqu?s de Gri?on","100% Cabernet Sauvignon","Spain / Castilla / Dominio de Valdepusa","Contains sulfites","Red wine","Dominio de Valdepusa","Spain",67234,15,"Spanish Red","Y4Y-SiEwSrqPi66jhoqNKw_pb_x600.png"
870,"Red2018","Bodegas Mauro","100% Tempranillo","Spain / Castilla y Le?n","Contains sulfites, egg allergens, milk allergens","Red wine","Castilla y Le?n","Spain",83456,14.5,"Spanish Red","qtzzO0TOTtafhkpyiHSzpg_pb_x600.png"
871,"Clos Adrien2013","Terra Remota","100% Shiraz/Syrah","Spain / Catalunya / Empord?","Contains sulfites","Red wine","Empord?","Spain",61134,,"Spanish Red","NyffrhlFSs-MybbrbJcvmA_pb_x600.png"
872,"Empord? Aires de Garbet2017","Castillo Perelada","100% Garnacha","Spain / Catalunya / Empord?","Contains sulfites","Red wine","Empord?","Spain",51683,14.5,"Spanish Red","Amb8ma5UQFWjExxfqoPEcg_pb_x600.png"
873,"Arnau Oller Selecci? de la Familia2016","Oller del Mas","100% Merlot","Spain / Catalunya / Pla de Bages","Contains sulfites","Red wine","Pla de Bages","Spain",44376,,"Spanish Red","PzzluSYtRSOr2D37MEav8g_pb_x600.png"
874,"Tinto2007","Sota els ?ngels","100% Cabernet Sauvignon","Spain / Catalunya / Empord?","Contains sulfites","Red wine","Empord?","Spain",44778,14,"Spanish Red","0M_lrNCuThS4JHYbwfHQ1w_pb_x600.png"
875,"Selecci?n Especial Sardon de Duero2016","Abadia Retuerta","Tempranillo, Cabernet Sauvignon","Spain / Castilla y Le?n / Sard?n de Duero","Contains sulfites","Red wine","Sard?n de Duero","Spain",32109,14.5,"Spanish Red","dVSZ9ZNaRxeXWlpSheLGvw_pb_x600.png"
876,"Red2017","Bodegas Mauro","100% Tempranillo","Spain / Castilla y Le?n","Contains sulfites","Red wine","Castilla y Le?n","Spain",74742,14.5,"Spanish Red","qtzzO0TOTtafhkpyiHSzpg_pb_x600.png"
877,"Emeritvs (Emeritus)2011","Marqu?s de Gri?on","83% Cabernet Sauvignon, 11% Petit Verdot, 6% Shiraz/Syrah","Spain / Castilla / Dominio de Valdepusa","Contains sulfites, egg allergens, milk allergens","Red wine","Dominio de Valdepusa","Spain",63011,15,"Spanish Red","Y4Y-SiEwSrqPi66jhoqNKw_pb_x600.png"
878,"?n2018","?nima Negra","Callet","Spain / Islas Baleares / Mallorca","Contains sulfites","Red wine","Mallorca","Spain",49873,13.5,"Spanish Red","4zJMqTIbT72IioSK5QeNxQ_pb_x600.png"
879,"Finca Terrerazo2018","Mustiguillo","100% Bobal","Spain / Valencia / El Terrerazo","Contains sulfites","Red wine","El Terrerazo","Spain",34522,14,"Spanish Red","0_-jhPeGSSKIvDR3z1maww_pb_x600.png"
880,"Quest2016","Castell d'Encus","100% Cabernet Sauvignon","Spain / Catalunya / Costers del Segre","Contains sulfites","Red wine","Costers del Segre","Spain",48331,13.5,"Spanish Red","oFKSwjK_R8qVdY-9-QfCdg_pb_x600.png"
881,"Hipperia Red Blend2017","Pago de Vallegarc?a","55% Cabernet Sauvignon, 35% Cabernet Franc, 9% Merlot, 1% Petit Verdot","Spain / Castilla","Contains sulfites","Red wine","Castilla","Spain",38879,15,"Spanish Red","L1nQMYl8SxaWfHo5u-drOg_pb_x600.png"
882,"Vd¡¯O 1 Sams? - Pissarra2012","Olivardots","Sams?","Spain / Catalunya","Contains sulfites","Red wine","Catalunya","Spain",46856,14.5,"Spanish Red","6f-q9S-LSFqjSBLy3IbY2w_pb_x600.png"
883,"Quest2014","Castell d'Encus","Merlot, Cabernet Sauvignon, Cabernet Franc, Petit Verdot","Spain / Catalunya / Costers del Segre","Contains sulfites","Red wine","Costers del Segre","Spain",48264,14,"Spanish Red","oFKSwjK_R8qVdY-9-QfCdg_pb_x600.png"
884,"Pinot Noir2018","Los Aguilares","100% Pinot Noir","Spain / Andaluc?a / Sierras de M?laga","Contains sulfites","Red wine","Sierras de M?laga","Spain",44242,13,"Spanish Red","ekjG3qMURO6dN4j5dD8MNg_pb_x600.png"
885,"QS2015","Quinta Sardonia","100% Tinto Fino","Spain / Castilla y Le?n","Contains sulfites","Red wine","Castilla y Le?n","Spain",42767,15.4,"Spanish Red","HkgwFHzGRJiKtITDX-mkbg_pb_x600.png"
886,"Clos Adrien2015","Terra Remota","100% Shiraz/Syrah","Spain / Catalunya / Empord?","Contains sulfites","Red wine","Empord?","Spain",61134,14.5,"Spanish Red","NyffrhlFSs-MybbrbJcvmA_pb_x600.png"
887,"Santa Rosa2014","Enrique Mendoza","100% Cabernet Sauvignon","Spain / Valencia / Alicante","Contains sulfites","Red wine","Alicante","Spain",79233,13.5,"Spanish Red","3qETFd4BRbCR__jrLdDpkQ_pb_x600.png"
888,"Finca Terrerazo2016","Mustiguillo","100% Bobal","Spain / Valencia / El Terrerazo","Contains sulfites","Red wine","El Terrerazo","Spain",32377,14.5,"Spanish Red","0_-jhPeGSSKIvDR3z1maww_pb_x600.png"
889,"Harag?n Reserva Especial2014","Pago Los Balancines","Tinta Roriz","Spain / Extremadura / Ribera del Guadiana","Contains sulfites","Red wine","Ribera del Guadiana","Spain",71335,14,"Spanish Red","jbr-B63yTpaBWQJEVAJrCg_pb_x600.png"
890,"Acusp2017","Castell d'Encus","100% Pinot Noir","Spain / Catalunya / Costers del Segre","Contains sulfites","Red wine","Costers del Segre","Spain",47996,12.5,"Spanish Red","l9isuBXuQ-iFmc1XNiARjw_pb_x600.png"
891,"Arnau Oller Selecci? de la Familia2011","Oller del Mas","100% Merlot","Spain / Catalunya / Pla de Bages","Contains sulfites","Red wine","Pla de Bages","Spain",42231,,"Spanish Red","PzzluSYtRSOr2D37MEav8g_pb_x600.png"
892,"QS2016","Quinta Sardonia","60% Tinto Fino, 27% Cabernet Sauvignon, 11% Merlot, 2% Malbec","Spain / Castilla y Le?n","Contains sulfites","Red wine","Castilla y Le?n","Spain",43505,15,"Spanish Red","HkgwFHzGRJiKtITDX-mkbg_pb_x600.png"
893,"Prado Enea Gran Reserva2014","Muga","100% Tempranillo","Spain / Rioja","Contains sulfites","Red wine","Rioja","Spain",66229,13.5,"Spanish Rioja Red","K1sV2MOLTfyVJxpmraJwTA_pb_x600.png"
894,"Dalmau Rioja2014","Marqu?s de Murrieta","100% Tempranillo","Spain / Rioja","Contains sulfites","Red wine","Rioja","Spain",77759,14.5,"Spanish Rioja Red","N5unnXb8S0mtR8sXF9DESQ_pb_x600.png"
895,"Torre Muga2016","Muga","100% Tempranillo","Spain / Rioja","Contains sulfites","Red wine","Rioja","Spain",88417,14.6,"Spanish Rioja Red","GpOndsWVRFeNzWTfI8LucA_pb_x600.png"
896,"La Cueva del Contador Rioja2016","Bodega Contador (Benjam?n Romeo)","100% Tempranillo","Spain / Rioja","Contains sulfites","Red wine","Rioja","Spain",83926,14.5,"Spanish Rioja Red","10wFwSamRYKGQtFYTpJi5g_pb_x600.png"
897,"Prado Enea Gran Reserva1998","Muga","Tempranillo","Spain / Rioja","Contains sulfites","Red wine","Rioja","Spain",77009,,"Spanish Rioja Red","K1sV2MOLTfyVJxpmraJwTA_pb_x600.png"
898,"La Cueva del Contador Rioja2017","Bodega Contador (Benjam?n Romeo)","100% Tempranillo","Spain / Rioja","Contains sulfites","Red wine","Rioja","Spain",84328,15,"Spanish Rioja Red","10wFwSamRYKGQtFYTpJi5g_pb_x600.png"
